Version: 1
Machine Type: VIVO simulator
Process Index: 0 Cumulative Reps: 0 Template Name: CurrentWave.wff

Acquisition Rate: 50 Waveform Frequency:  0.020
Time Stamp: 5 31, 2024 -- 13: 4: 51: 

Fx	Fy	Fz	Mx	My	Mz	X mm	Y mm	Z mm	Xdeg	Ydeg	Zdeg	X Wf	Y Wf	Z Wf	XaWf	YaWf	ZaWf	X Er	Y Er	Z Er	XaEr	YaEr	ZaEr	FxCs	FyCs	FzCs	MxCs	MyCs	MzCs	FxCp	FyCp	FzCp	MxCp	MyCp	MzCp	SrTp	TbTp	HPrs	CntA	CntB	FxSm	FySm	FzSm	MxSm	MySm	MzSm
N	N	N	N-m	N-m	N-m	mm	mm	mm	deg	deg	deg	N	mm	N	deg	deg	deg	N	mm	N	deg	deg	deg	N	N	N	N-m	N-m	N-m	mm	mm	mm	deg	deg	deg	°C	°C	KPa	NA	NA	N	N	N	N-m	N-m	N-m
 0.9412	-0.3224	-0.9410	 0.0426	 0.0991	 0.0151	 6.9768	 0.0126	 9.2671	-0.0167	-0.0311	 0.0072	299.0566	 0.0000	498.5536	 0.0000	 0.0000	 0.0000	15.5852	-0.0126	 9.4149	 0.0167	 0.0311	-0.0072	282.5301	74.6061	490.0797	 0.9312	 0.1056	 0.5642	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.5004	37.1530	5338.3449	 0.4824	 0.0000	283.4714	74.2837	489.1387	 0.9738	 0.2047	 0.5793
 1.7826	-0.7958	-3.0109	 0.0991	 0.2723	-0.0287	 6.9738	 0.0145	 9.2709	-0.0181	-0.0267	-0.0009	299.0988	 0.0000	498.6211	 0.0000	 0.0000	 0.0000	14.8662	-0.0145	11.4189	 0.0181	 0.0267	 0.0009	282.4500	74.6761	490.2130	 0.9314	 0.1048	 0.5638	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.5015	37.1537	5338.4147	 0.4828	 0.0000	284.2326	73.8803	487.2022	 1.0305	 0.3771	 0.5351
 2.1922	-0.8333	-1.6469	 0.0649	 0.2944	-0.0099	 6.9745	 0.0151	 9.2697	-0.0091	-0.0316	 0.0088	299.1392	 0.0000	498.6856	 0.0000	 0.0000	 0.0000	14.4713	-0.0151	10.1536	 0.0091	 0.0316	-0.0088	282.4757	74.6913	490.1789	 0.9311	 0.1050	 0.5638	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.5021	37.1531	5338.4804	 0.4832	 0.0000	284.6679	73.8580	488.5320	 0.9959	 0.3994	 0.5539
 1.3739	-0.7582	-0.7366	 0.0995	 0.1998	 0.0029	 6.9921	 0.0115	 9.2757	 0.0025	-0.0277	 0.0149	299.1791	 0.0000	498.7492	 0.0000	 0.0000	 0.0000	14.6902	-0.0115	 8.9592	-0.0025	 0.0277	-0.0149	283.1150	74.6126	490.5266	 0.9322	 0.1070	 0.5655	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.5015	37.1519	5338.4418	 0.4836	 0.0000	284.4889	73.8543	489.7900	 1.0316	 0.3068	 0.5685
 1.4387	-0.7619	-2.9791	 0.0957	 0.2013	-0.0123	 6.9938	 0.0145	 9.2806	-0.0067	-0.0259	 0.0062	299.2183	 0.0000	498.8116	 0.0000	 0.0000	 0.0000	14.5860	-0.0145	11.0540	 0.0067	 0.0259	-0.0062	283.1935	74.7136	490.7366	 0.9324	 0.1069	 0.5656	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.5001	37.1518	5338.3142	 0.4840	 0.0000	284.6323	73.9517	487.7576	 1.0281	 0.3083	 0.5533
 1.5789	 0.0321	 1.1502	-0.0112	 0.2233	-0.0257	 6.9979	 0.0120	 9.2821	-0.0025	-0.0244	 0.0138	299.2558	 0.0000	498.8713	 0.0000	 0.0000	 0.0000	14.3251	-0.0120	 6.8983	 0.0025	 0.0244	-0.0138	283.3519	74.6380	490.8228	 0.9328	 0.1073	 0.5661	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.5007	37.1519	5338.3992	 0.4844	 0.0000	284.9308	74.6701	491.9730	 0.9217	 0.3305	 0.5404
 1.6444	 0.1334	-0.9008	 0.0796	 0.2122	 0.0142	 6.9936	 0.0133	 9.2778	 0.0003	-0.0273	 0.0137	299.2934	 0.0000	498.9311	 0.0000	 0.0000	 0.0000	14.4701	-0.0133	 9.2071	-0.0003	 0.0273	-0.0137	283.1789	74.6714	490.6248	 0.9322	 0.1070	 0.5656	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.4991	37.1525	5338.3026	 0.4848	 0.0000	284.8233	74.8048	489.7240	 1.0118	 0.3192	 0.5798
 0.5784	-0.6787	 1.0410	 0.0895	 0.0719	 0.0165	 6.9899	 0.0050	 9.2837	 0.0138	-0.0293	-0.0086	299.3290	 0.0000	498.9875	 0.0000	 0.0000	 0.0000	15.7012	-0.0050	 7.1185	-0.0138	 0.0293	 0.0086	283.0494	74.4706	490.8281	 0.9342	 0.1064	 0.5662	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.4989	37.1532	5338.3573	 0.4852	 0.0000	283.6278	73.7919	491.8690	 1.0237	 0.1783	 0.5827
-0.2249	 0.9579	 7.5164	 0.0133	-0.1825	 0.0650	 6.9988	 0.0036	 9.2942	 0.0272	-0.0328	 0.0117	299.3643	 0.0000	499.0434	 0.0000	 0.0000	 0.0000	16.1513	-0.0036	 0.2046	-0.0272	 0.0328	-0.0117	283.4379	74.4419	491.3224	 0.9352	 0.1067	 0.5670	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.4995	37.1550	5338.2856	 0.4856	 0.0000	283.2129	75.3998	498.8388	 0.9485	-0.0758	 0.6320
 2.2671	-0.6542	-0.9109	 0.0298	 0.3404	-0.0153	 7.0041	-0.0053	 9.2963	 0.0115	-0.0302	 0.0252	299.3986	 0.0000	499.0977	 0.0000	 0.0000	 0.0000	13.4880	 0.0053	 8.5869	-0.0115	 0.0302	-0.0252	283.6434	74.1459	491.4217	 0.9367	 0.1071	 0.5680	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.4993	37.1569	5338.3381	 0.4860	 0.0000	285.9106	73.4917	490.5108	 0.9665	 0.4474	 0.5527
 1.7900	 0.0143	 0.1983	 0.0357	 0.2382	 0.0171	 7.0231	 0.0006	 9.2920	 0.0252	-0.0236	 0.0120	299.4315	 0.0000	499.1497	 0.0000	 0.0000	 0.0000	13.3954	-0.0006	 7.5841	-0.0252	 0.0236	-0.0120	284.2461	74.3625	491.3674	 0.9356	 0.1102	 0.5692	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.4996	37.1562	5338.2354	 0.4864	 0.0000	286.0361	74.3768	491.5656	 0.9714	 0.3484	 0.5863
 0.8776	-0.7638	-0.7630	 0.1252	 0.1632	 0.0005	 7.0240	 0.0019	 9.2945	 0.0282	-0.0178	 0.0034	299.4645	 0.0000	499.2018	 0.0000	 0.0000	 0.0000	14.2947	-0.0019	 8.4946	-0.0282	 0.0178	-0.0034	284.2921	74.4227	491.4702	 0.9358	 0.1101	 0.5692	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.5019	37.1552	5338.2441	 0.4868	 0.0000	285.1697	73.6588	490.7072	 1.0610	 0.2734	 0.5697
 1.1565	-0.2303	-3.0570	 0.0465	 0.0970	-0.0014	 7.0240	-0.0034	 9.2934	 0.0556	-0.0306	 0.0111	299.4952	 0.0000	499.2501	 0.0000	 0.0000	 0.0000	14.0662	 0.0034	10.8666	-0.0556	 0.0306	-0.0111	284.2725	74.2799	491.4405	 0.9363	 0.1105	 0.5696	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.5003	37.1545	5338.3170	 0.4872	 0.0000	285.4290	74.0496	488.3835	 0.9827	 0.2074	 0.5682
 1.3483	-0.6924	-0.8785	 0.0816	 0.2636	-0.0249	 7.0250	-0.0037	 9.3010	 0.0445	-0.0244	 0.0067	299.5258	 0.0000	499.2983	 0.0000	 0.0000	 0.0000	13.8210	 0.0037	 8.4357	-0.0445	 0.0244	-0.0067	284.3566	74.2792	491.7410	 0.9372	 0.1099	 0.5698	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.5000	37.1521	5338.3148	 0.4876	 0.0000	285.7048	73.5868	490.8626	 1.0187	 0.3735	 0.5449
 1.3406	-0.5780	-0.7845	 0.0781	 0.2071	 0.0166	 7.0311	-0.0032	 9.3069	 0.0457	-0.0122	 0.0008	299.5553	 0.0000	499.3445	 0.0000	 0.0000	 0.0000	13.6040	 0.0032	 8.1248	-0.0457	 0.0122	-0.0008	284.6107	74.3155	492.0042	 0.9377	 0.1101	 0.5702	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.5004	37.1524	5338.3920	 0.4880	 0.0000	285.9513	73.7375	491.2197	 1.0158	 0.3172	 0.5869
 1.4835	 0.2230	 1.1289	 0.0359	 0.1810	-0.0073	 7.0483	-0.0066	 9.3081	 0.0749	-0.0226	 0.0060	299.5836	 0.0000	499.3888	 0.0000	 0.0000	 0.0000	12.9188	 0.0066	 6.0800	-0.0749	 0.0226	-0.0060	285.1813	74.2580	492.1799	 0.9384	 0.1128	 0.5720	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.5000	37.1515	5338.3657	 0.4884	 0.0000	286.6648	74.4810	493.3088	 0.9743	 0.2938	 0.5647
 1.4405	-0.1156	-0.8237	 0.0047	 0.1696	-0.0170	 7.0402	 0.0037	 9.3121	 0.0321	-0.0135	-0.0042	299.6118	 0.0000	499.4328	 0.0000	 0.0000	 0.0000	13.2256	-0.0037	 7.9686	-0.0321	 0.0135	 0.0042	284.9456	74.5354	492.2879	 0.9375	 0.1112	 0.5707	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.5008	37.1513	5338.3432	 0.4888	 0.0000	286.3862	74.4198	491.4643	 0.9422	 0.2808	 0.5537
 1.6987	-0.3300	-0.7828	 0.0396	 0.1933	-0.0224	 7.0477	-0.0056	 9.3089	 0.0298	-0.0208	 0.0021	299.6378	 0.0000	499.4733	 0.0000	 0.0000	 0.0000	12.7772	 0.0056	 8.0576	-0.0298	 0.0208	-0.0021	285.1620	74.2431	492.1985	 0.9386	 0.1127	 0.5721	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.5002	37.1526	5338.2606	 0.4892	 0.0000	286.8606	73.9130	491.4157	 0.9783	 0.3060	 0.5497
 1.4030	-0.7931	 0.2930	 0.1535	 0.2099	-0.0042	 7.0505	-0.0019	 9.3163	 0.0285	-0.0262	-0.0025	299.6638	 0.0000	499.5138	 0.0000	 0.0000	 0.0000	12.9725	 0.0019	 6.6920	-0.0285	 0.0262	 0.0025	285.2883	74.3771	492.5288	 0.9390	 0.1128	 0.5723	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.5003	37.1528	5338.2397	 0.4896	 0.0000	286.6914	73.5839	492.8218	 1.0925	 0.3227	 0.5680
 2.0839	-0.6756	 1.0559	 0.0707	 0.2846	 0.0001	 7.0445	 0.0027	 9.3134	 0.0305	-0.0200	-0.0074	299.6884	 0.0000	499.5519	 0.0000	 0.0000	 0.0000	12.5282	-0.0027	 6.1246	-0.0305	 0.0200	 0.0074	285.0762	74.5152	492.3713	 0.9380	 0.1120	 0.5713	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.4993	37.1513	5338.2823	 0.4900	 0.0000	287.1602	73.8395	493.4272	 1.0087	 0.3967	 0.5714
 1.0634	-0.6687	-0.8483	 0.1377	 0.1400	 0.0120	 7.0473	 0.0114	 9.3178	 0.0164	-0.0187	-0.0007	299.7121	 0.0000	499.5885	 0.0000	 0.0000	 0.0000	13.4290	-0.0114	 7.8527	-0.0164	 0.0187	 0.0007	285.2197	74.7653	492.5842	 0.9372	 0.1120	 0.5709	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.4983	37.1509	5338.2087	 0.4904	 0.0000	286.2831	74.0966	491.7358	 1.0749	 0.2520	 0.5829
 1.5489	-0.9773	-1.8746	 0.1480	 0.2379	 0.0065	 7.0431	 0.0005	 9.3216	 0.0422	-0.0220	-0.0006	299.7354	 0.0000	499.6244	 0.0000	 0.0000	 0.0000	13.0975	-0.0005	 8.8001	-0.0422	 0.0220	 0.0006	285.0890	74.4650	492.6989	 0.9390	 0.1111	 0.5714	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.4979	37.1513	5338.1258	 0.4908	 0.0000	286.6379	73.4878	490.8243	 1.0870	 0.3490	 0.5778
 2.3652	-0.6526	-6.0013	 0.0619	 0.4548	-0.0413	 7.0594	 0.0069	 9.3249	 0.0389	-0.0138	-0.0162	299.7568	 0.0000	499.6572	 0.0000	 0.0000	 0.0000	11.7397	-0.0069	12.7238	-0.0389	 0.0138	 0.0162	285.6519	74.6975	492.9347	 0.9387	 0.1133	 0.5724	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.4992	37.1521	5338.1678	 0.4912	 0.0000	288.0171	74.0448	486.9334	 1.0007	 0.5682	 0.5311
 1.7626	-0.2793	-0.4280	 0.0080	 0.2333	-0.0052	 7.0521	 0.0043	 9.3262	 0.0193	-0.0261	-0.0125	299.7782	 0.0000	499.6900	 0.0000	 0.0000	 0.0000	12.6207	-0.0043	 7.1677	-0.0193	 0.0261	 0.0125	285.3948	74.5897	492.9504	 0.9394	 0.1125	 0.5722	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.4989	37.1531	5338.1373	 0.4916	 0.0000	287.1575	74.3104	492.5223	 0.9474	 0.3458	 0.5671
 1.3235	-0.7471	-0.4528	 0.0768	 0.2033	 0.0093	 7.0603	 0.0024	 9.3299	 0.0406	-0.0243	 0.0022	299.7979	 0.0000	499.7199	 0.0000	 0.0000	 0.0000	12.7557	-0.0024	 7.0191	-0.0406	 0.0243	-0.0022	285.7187	74.5484	493.1536	 0.9397	 0.1131	 0.5729	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.4989	37.1527	5338.0832	 0.4920	 0.0000	287.0422	73.8013	492.7008	 1.0165	 0.3165	 0.5821
 1.0252	-0.6203	 1.4393	 0.0919	 0.1647	-0.0018	 7.0595	 0.0084	 9.3300	 0.0183	-0.0152	 0.0004	299.8170	 0.0000	499.7488	 0.0000	 0.0000	 0.0000	13.0834	-0.0084	 5.1615	-0.0183	 0.0152	-0.0004	285.7084	74.7080	493.1481	 0.9389	 0.1128	 0.5723	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.4992	37.1519	5338.2457	 0.4924	 0.0000	286.7336	74.0876	494.5874	 1.0308	 0.2775	 0.5705
 1.8098	-0.1042	-0.5157	 0.0596	 0.2855	-0.0187	 7.0603	 0.0131	 9.3390	 0.0333	-0.0223	-0.0066	299.8354	 0.0000	499.7766	 0.0000	 0.0000	 0.0000	12.2524	-0.0131	 6.7544	-0.0333	 0.0223	 0.0066	285.7732	74.8939	493.5379	 0.9393	 0.1125	 0.5723	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.4999	37.1510	5338.2510	 0.4928	 0.0000	287.5830	74.7897	493.0222	 0.9989	 0.3980	 0.5535
 1.7204	-0.6977	-2.8996	 0.1012	 0.2529	-0.0183	 7.0697	 0.0116	 9.3333	-0.0087	-0.0134	-0.0032	299.8522	 0.0000	499.8017	 0.0000	 0.0000	 0.0000	12.0621	-0.0116	 9.3544	 0.0087	 0.0134	 0.0032	286.0696	74.7936	493.3468	 0.9391	 0.1141	 0.5731	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.5002	37.1516	5338.3043	 0.4932	 0.0000	287.7900	74.0960	490.4472	 1.0403	 0.3670	 0.5547
 0.9797	-0.1499	-2.1937	-0.0279	 0.1830	-0.0193	 7.0727	 0.0163	 9.3324	 0.0053	-0.0206	-0.0122	299.8689	 0.0000	499.8267	 0.0000	 0.0000	 0.0000	12.7454	-0.0163	 8.6733	-0.0053	 0.0206	 0.0122	286.1438	74.9685	493.3472	 0.9385	 0.1149	 0.5731	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.4997	37.1507	5338.3834	 0.4936	 0.0000	287.1235	74.8186	491.1535	 0.9106	 0.2980	 0.5538
 2.2601	-1.3699	-4.9500	 0.1254	 0.4407	-0.0640	 7.0727	 0.0095	 9.3295	-0.0100	-0.0149	-0.0089	299.8837	 0.0000	499.8485	 0.0000	 0.0000	 0.0000	11.4892	-0.0095	11.5899	 0.0100	 0.0149	 0.0089	286.1344	74.7323	493.2086	 0.9392	 0.1149	 0.5735	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.5004	37.1517	5338.3330	 0.4940	 0.0000	288.3945	73.3624	488.2586	 1.0646	 0.5556	 0.5095
 2.0229	-0.7988	-0.8667	 0.1055	 0.2692	 0.0182	 7.0660	 0.0065	 9.3454	 0.0042	-0.0259	 0.0007	299.8982	 0.0000	499.8697	 0.0000	 0.0000	 0.0000	11.8727	-0.0065	 6.9084	-0.0042	 0.0259	-0.0007	286.0025	74.6677	493.8280	 0.9411	 0.1129	 0.5734	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.5017	37.1526	5338.3708	 0.4944	 0.0000	288.0255	73.8689	492.9614	 1.0466	 0.3821	 0.5916
 1.2336	-0.6733	-0.8759	 0.0803	 0.2276	-0.0047	 7.0798	 0.0151	 9.3480	-0.0235	-0.0159	-0.0036	299.9117	 0.0000	499.8893	 0.0000	 0.0000	 0.0000	12.1795	-0.0151	 6.7503	 0.0235	 0.0159	 0.0036	286.4986	74.9203	494.0150	 0.9404	 0.1146	 0.5740	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.5004	37.1525	5338.2525	 0.4948	 0.0000	287.7322	74.2470	493.1391	 1.0207	 0.3421	 0.5693
 1.2355	-1.1103	-1.8192	 0.1761	 0.1597	 0.0042	 7.0754	 0.0133	 9.3445	-0.0332	-0.0087	-0.0153	299.9239	 0.0000	499.9067	 0.0000	 0.0000	 0.0000	12.3688	-0.0133	 7.8990	 0.0332	 0.0087	 0.0153	286.3196	74.8600	493.8269	 0.9404	 0.1141	 0.5737	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.5019	37.1540	5338.3830	 0.4952	 0.0000	287.5551	73.7497	492.0077	 1.1165	 0.2738	 0.5779
 1.9210	-0.6791	-3.9401	 0.1050	 0.2466	 0.0053	 7.0815	 0.0080	 9.3442	-0.0124	-0.0120	-0.0117	299.9360	 0.0000	499.9241	 0.0000	 0.0000	 0.0000	11.4952	-0.0080	10.0086	 0.0124	 0.0120	 0.0117	286.5198	74.7210	493.8556	 0.9411	 0.1151	 0.5746	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.5012	37.1534	5338.2160	 0.4956	 0.0000	288.4408	74.0419	489.9155	 1.0460	 0.3617	 0.5799
 1.3354	 0.1190	 0.1306	 0.0575	 0.1191	 0.0190	 7.0859	 0.0192	 9.3471	-0.0121	-0.0090	-0.0100	299.9459	 0.0000	499.9377	 0.0000	 0.0000	 0.0000	11.9057	-0.0192	 5.7884	 0.0121	 0.0090	 0.0100	286.7049	75.0679	494.0188	 0.9397	 0.1154	 0.5741	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.5000	37.1531	5338.2145	 0.4960	 0.0000	288.0402	75.1869	494.1493	 0.9972	 0.2345	 0.5931
 1.3565	-0.3167	-2.8396	 0.0103	 0.2192	-0.0053	 7.0825	 0.0121	 9.3422	-0.0175	-0.0154	-0.0033	299.9558	 0.0000	499.9512	 0.0000	 0.0000	 0.0000	12.0487	-0.0121	 8.9986	 0.0175	 0.0154	 0.0033	286.5505	74.8280	493.7921	 0.9402	 0.1154	 0.5743	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.5000	37.1527	5338.2263	 0.4964	 0.0000	287.9070	74.5113	490.9525	 0.9505	 0.3346	 0.5690
 1.0035	-0.1731	-0.5453	 0.0401	 0.1625	 0.0207	 7.0898	 0.0108	 9.3511	-0.0217	-0.0110	 0.0013	299.9644	 0.0000	499.9627	 0.0000	 0.0000	 0.0000	12.0963	-0.0108	 6.3160	 0.0217	 0.0110	-0.0013	286.8646	74.7972	494.1919	 0.9413	 0.1156	 0.5751	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.5018	37.1537	5338.3042	 0.4968	 0.0000	287.8681	74.6241	493.6466	 0.9814	 0.2781	 0.5958
 1.1643	-0.7185	 0.2493	 0.1027	 0.1501	-0.0032	 7.0944	-0.0029	 9.3548	-0.0186	-0.0180	 0.0115	299.9719	 0.0000	499.9723	 0.0000	 0.0000	 0.0000	11.7751	 0.0029	 5.3633	 0.0186	 0.0180	-0.0115	287.0325	74.3828	494.3598	 0.9436	 0.1160	 0.5766	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.5018	37.1536	5338.2695	 0.4972	 0.0000	288.1968	73.6643	494.6090	 1.0464	 0.2661	 0.5734
 1.7251	-0.6407	-1.7723	 0.0861	 0.2722	-0.0452	 7.0946	 0.0015	 9.3538	-0.0450	-0.0008	-0.0026	299.9792	 0.0000	499.9816	 0.0000	 0.0000	 0.0000	11.2071	-0.0015	 7.4559	 0.0450	 0.0008	 0.0026	287.0470	74.5008	494.2980	 0.9431	 0.1159	 0.5762	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.5011	37.1537	5338.0830	 0.4976	 0.0000	288.7721	73.8602	492.5257	 1.0292	 0.3881	 0.5310
 1.3370	-0.2964	-1.8559	 0.0536	 0.1493	-0.0019	 7.0871	-0.0048	 9.3566	-0.0409	-0.0101	 0.0050	299.9844	 0.0000	499.9874	 0.0000	 0.0000	 0.0000	11.8462	 0.0048	 7.4737	 0.0409	 0.0101	-0.0050	286.8012	74.3024	494.3696	 0.9441	 0.1147	 0.5761	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.5003	37.1545	5338.1520	 0.4980	 0.0000	288.1382	74.0060	492.5137	 0.9978	 0.2640	 0.5742
 1.1526	-0.3100	-1.0720	 0.0706	 0.1078	-0.0031	 7.0979	 0.0023	 9.3606	-0.0433	-0.0101	 0.0251	299.9896	 0.0000	499.9932	 0.0000	 0.0000	 0.0000	11.6109	-0.0023	 6.4478	 0.0433	 0.0101	-0.0251	287.2261	74.5069	494.6174	 0.9433	 0.1157	 0.5764	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.5005	37.1543	5338.1401	 0.4984	 0.0000	288.3787	74.1969	493.5454	 1.0140	 0.2235	 0.5733
 1.3685	-0.5893	-1.0091	 0.0567	 0.1742	 0.0034	 7.0990	-0.0048	 9.3583	-0.0534	-0.0063	 0.0047	299.9934	 0.0000	499.9965	 0.0000	 0.0000	 0.0000	11.4066	 0.0048	 6.5005	 0.0534	 0.0063	-0.0047	287.2182	74.3028	494.5052	 0.9445	 0.1163	 0.5772	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.5006	37.1533	5338.1709	 0.4988	 0.0000	288.5868	73.7135	493.4960	 1.0011	 0.2904	 0.5805
 1.4883	-0.6547	 1.0723	 0.1240	 0.2302	-0.0008	 7.0961	 0.0045	 9.3662	-0.0318	-0.0167	 0.0193	299.9963	 0.0000	499.9985	 0.0000	 0.0000	 0.0000	11.3243	-0.0045	 4.0775	 0.0318	 0.0167	-0.0193	287.1836	74.6049	494.8487	 0.9437	 0.1153	 0.5763	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.5025	37.1519	5338.1714	 0.4992	 0.0000	288.6719	73.9502	495.9210	 1.0677	 0.3455	 0.5755
 3.0610	-0.8626	-6.1822	 0.0265	 0.5524	-0.0560	 7.1011	-0.0029	 9.3627	-0.0461	-0.0084	 0.0268	299.9987	 0.0000	500.0000	 0.0000	 0.0000	 0.0000	 9.5911	 0.0029	11.4723	 0.0461	 0.0084	-0.0268	287.3466	74.3485	494.7099	 0.9443	 0.1159	 0.5770	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.5022	37.1527	5338.2666	 0.4996	 0.0000	290.4076	73.4859	488.5277	 0.9708	 0.6684	 0.5211
 2.2552	-0.8831	-2.9903	 0.1270	 0.2501	 0.0138	 7.1012	-0.0031	 9.3653	-0.0446	-0.0042	 0.0084	299.9993	 0.0000	500.0000	 0.0000	 0.0000	 0.0000	10.3987	 0.0031	 8.1842	 0.0446	 0.0042	-0.0084	287.3453	74.3715	494.8062	 0.9448	 0.1159	 0.5772	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.5030	37.1530	5338.2636	 0.5000	 0.0000	289.6005	73.4884	491.8158	 1.0718	 0.3660	 0.5910
 0.8528	-0.7633	-0.8593	 0.0958	 0.0973	 0.0023	 7.0987	 0.0014	 9.3693	-0.0429	 0.0001	 0.0163	299.9999	 0.0000	500.0000	 0.0000	 0.0000	 0.0000	11.8332	-0.0014	 5.9011	 0.0429	-0.0001	-0.0163	287.3139	74.5040	494.9582	 0.9444	 0.1150	 0.5765	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.5037	37.1533	5338.3239	 0.5004	 0.0000	288.1667	73.7407	494.0989	 1.0402	 0.2123	 0.5788
 1.2265	-0.6640	 0.2773	 0.0879	 0.1629	-0.0081	 7.1019	 0.0039	 9.3640	-0.0235	-0.0031	 0.0149	299.9987	 0.0000	499.9985	 0.0000	 0.0000	 0.0000	11.3891	-0.0039	 4.9437	 0.0235	 0.0031	-0.0149	287.3831	74.5990	494.7776	 0.9434	 0.1160	 0.5766	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.5029	37.1538	5338.3921	 0.5008	 0.0000	288.6096	73.9350	495.0548	 1.0314	 0.2789	 0.5685
 0.1287	 0.2565	 5.5273	 0.0746	-0.1332	 0.0867	 7.0927	 0.0078	 9.3673	-0.0333	-0.0040	 0.0161	299.9970	 0.0000	499.9966	 0.0000	 0.0000	 0.0000	12.7710	-0.0078	-0.3888	 0.0333	 0.0040	-0.0161	287.0973	74.7031	494.8581	 0.9432	 0.1144	 0.5755	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.5024	37.1546	5338.4105	 0.5012	 0.0000	287.2260	74.9596	500.3854	 1.0177	-0.0189	 0.6623
 1.7101	-0.0453	-1.9034	-0.0086	 0.2218	-0.0059	 7.0981	 0.0116	 9.3624	-0.0409	-0.0122	 0.0077	299.9945	 0.0000	499.9935	 0.0000	 0.0000	 0.0000	11.0619	-0.0116	 7.1893	 0.0409	 0.0122	-0.0077	287.2225	74.8209	494.7076	 0.9425	 0.1159	 0.5759	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.5020	37.1545	5338.3734	 0.5016	 0.0000	288.9326	74.7755	492.8042	 0.9339	 0.3378	 0.5700
