Version: 1
Machine Type: VIVO simulator
Process Index: 0 Cumulative Reps: 0 Template Name: CurrentWave.wff

Acquisition Rate: 50 Waveform Frequency:  0.033
Time Stamp: 7 29, 2024 -- 12: 49: 14: 

Fx	Fy	Fz	Mx	My	Mz	X mm	Y mm	Z mm	Xdeg	Ydeg	Zdeg	X Wf	Y Wf	Z Wf	XaWf	YaWf	ZaWf	X Er	Y Er	Z Er	XaEr	YaEr	ZaEr	FxCs	FyCs	FzCs	MxCs	MyCs	MzCs	FxCp	FyCp	FzCp	MxCp	MyCp	MzCp	SrTp	TbTp	HPrs	CntA	CntB	FxSm	FySm	FzSm	MxSm	MySm	MzSm
N	N	N	N-m	N-m	N-m	mm	mm	mm	deg	deg	deg	N	N	N	N-m	N-m	N-m	N	N	N	N-m	N-m	N-m	N	N	N	N-m	N-m	N-m	mm	mm	mm	deg	deg	deg	°C	°C	KPa	NA	NA	N	N	N	N-m	N-m	N-m
 0.4305	-0.0435	-258.2069	 3.3745	 0.0228	-0.0004	 1.5178	-3.8009	-0.1593	 6.0410	 0.1329	-0.6351	 0.0000	 0.0000	-250.0000	 3.5331	 0.0000	 0.0000	-0.4305	 0.0435	 8.2069	 0.1586	-0.0228	 0.0004	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.2703	37.4898	5359.5914	 0.1726	 0.0000	 0.4305	-0.0435	-258.2069	 3.3745	 0.0228	-0.0004
 0.1040	 1.3809	-261.1732	 3.4031	 0.0420	-0.0190	 1.5262	-3.8043	-0.1585	 6.0632	 0.1289	-0.6387	-0.0000	 0.0000	-250.0000	 3.5408	 0.0000	 0.0000	-0.1040	-1.3809	11.1732	 0.1377	-0.0420	 0.0190	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.2715	37.4901	5359.7279	 0.1733	 0.0000	 0.1040	 1.3809	-261.1732	 3.4031	 0.0420	-0.0190
 0.0337	 0.7826	-258.4476	 3.4074	 0.0290	 0.0259	 1.5133	-3.7993	-0.1518	 6.0834	 0.1345	-0.6463	 0.0000	 0.0000	-250.0000	 3.5485	 0.0000	 0.0000	-0.0337	-0.7826	 8.4476	 0.1411	-0.0290	-0.0259	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.2719	37.4908	5359.7147	 0.1739	 0.0000	 0.0337	 0.7826	-258.4476	 3.4074	 0.0290	 0.0259
-0.4409	 0.6668	-259.2492	 3.3992	 0.0165	-0.0229	 1.5219	-3.8322	-0.1518	 6.1185	 0.1321	-0.6300	 0.0000	 0.0000	-250.0000	 3.5561	 0.0000	 0.0000	 0.4409	-0.6668	 9.2492	 0.1569	-0.0165	 0.0229	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.2719	37.4902	5359.7444	 0.1746	 0.0000	-0.4409	 0.6668	-259.2492	 3.3992	 0.0165	-0.0229
-0.5754	 0.8686	-258.0303	 3.3958	 0.0077	 0.0195	 1.5139	-3.8123	-0.1425	 6.1142	 0.1368	-0.6442	-0.0000	 0.0000	-250.0000	 3.5637	 0.0000	 0.0000	 0.5754	-0.8686	 8.0303	 0.1679	-0.0077	-0.0195	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.2711	37.4900	5359.5862	 0.1752	 0.0000	-0.5754	 0.8686	-258.0303	 3.3958	 0.0077	 0.0195
 0.6638	 0.5253	-259.0953	 3.3897	 0.0443	-0.0552	 1.5359	-3.8487	-0.1371	 6.1517	 0.1317	-0.6141	 0.0000	 0.0000	-250.0000	 3.5712	 0.0000	 0.0000	-0.6638	-0.5253	 9.0953	 0.1815	-0.0443	 0.0552	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.2713	37.4886	5359.6102	 0.1759	 0.0000	 0.6638	 0.5253	-259.0953	 3.3897	 0.0443	-0.0552
-0.1210	 1.6321	-259.1483	 3.4266	 0.0113	 0.0343	 1.5172	-3.8119	-0.1359	 6.1700	 0.1379	-0.6563	-0.0000	 0.0000	-250.0000	 3.5786	 0.0000	 0.0000	 0.1210	-1.6321	 9.1483	 0.1520	-0.0113	-0.0343	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.2719	37.4897	5359.6118	 0.1766	 0.0000	-0.1210	 1.6321	-259.1483	 3.4266	 0.0113	 0.0343
 0.5011	-0.4631	-256.8193	 3.3890	 0.0472	-0.0753	 1.5386	-3.8673	-0.1282	 6.1864	 0.1349	-0.6147	-0.0000	 0.0000	-250.0000	 3.5860	 0.0000	 0.0000	-0.5011	 0.4631	 6.8193	 0.1971	-0.0472	 0.0753	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.2731	37.4887	5359.5926	 0.1772	 0.0000	 0.5011	-0.4631	-256.8193	 3.3890	 0.0472	-0.0753
-1.2387	 1.4668	-257.8847	 3.4708	-0.0004	 0.0488	 1.5057	-3.8217	-0.1263	 6.1936	 0.1395	-0.6603	 0.0000	 0.0000	-250.0000	 3.5933	 0.0000	 0.0000	 1.2387	-1.4668	 7.8847	 0.1225	 0.0004	-0.0488	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.2728	37.4891	5359.5802	 0.1779	 0.0000	-1.2387	 1.4668	-257.8847	 3.4708	-0.0004	 0.0488
 0.6723	-0.0350	-259.1572	 3.4548	 0.0143	-0.0602	 1.5366	-3.8746	-0.1221	 6.2191	 0.1318	-0.6131	-0.0000	 0.0000	-250.0000	 3.6006	 0.0000	 0.0000	-0.6723	 0.0350	 9.1572	 0.1458	-0.0143	 0.0602	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.2723	37.4906	5359.5186	 0.1785	 0.0000	 0.6723	-0.0350	-259.1572	 3.4548	 0.0143	-0.0602
-0.6080	 1.6695	-257.4201	 3.4668	 0.0515	 0.0398	 1.5122	-3.8371	-0.1113	 6.2337	 0.1381	-0.6565	-0.0000	 0.0000	-250.0000	 3.6078	 0.0000	 0.0000	 0.6080	-1.6695	 7.4201	 0.1410	-0.0515	-0.0398	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.2721	37.4909	5359.5005	 0.1792	 0.0000	-0.6080	 1.6695	-257.4201	 3.4668	 0.0515	 0.0398
 0.6067	-0.0422	-258.4288	 3.4526	 0.0027	-0.0626	 1.5424	-3.8861	-0.1082	 6.2616	 0.1384	-0.6070	 0.0000	 0.0000	-250.0000	 3.6149	 0.0000	 0.0000	-0.6067	 0.0422	 8.4288	 0.1623	-0.0027	 0.0626	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.2721	37.4901	5359.5108	 0.1799	 0.0000	 0.6067	-0.0422	-258.4288	 3.4526	 0.0027	-0.0626
-1.0912	 1.6492	-260.1590	 3.5296	 0.0523	 0.0332	 1.5098	-3.8551	-0.1068	 6.2812	 0.1375	-0.6560	-0.0000	 0.0000	-250.0000	 3.6220	 0.0000	 0.0000	 1.0912	-1.6492	10.1590	 0.0924	-0.0523	-0.0332	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.2711	37.4900	5359.4221	 0.1805	 0.0000	-1.0912	 1.6492	-260.1590	 3.5296	 0.0523	 0.0332
 0.2824	-0.2874	-256.8107	 3.4711	 0.0032	-0.0449	 1.5301	-3.9002	-0.1005	 6.2937	 0.1344	-0.6150	 0.0000	 0.0000	-250.0000	 3.6290	 0.0000	 0.0000	-0.2824	 0.2874	 6.8107	 0.1579	-0.0032	 0.0449	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.2702	37.4908	5359.4128	 0.1812	 0.0000	 0.2824	-0.2874	-256.8107	 3.4711	 0.0032	-0.0449
-0.9859	 1.9074	-260.4318	 3.5472	 0.0005	 0.0308	 1.5099	-3.8673	-0.0981	 6.3245	 0.1383	-0.6491	 0.0000	 0.0000	-250.0000	 3.6360	 0.0000	 0.0000	 0.9859	-1.9074	10.4318	 0.0887	-0.0005	-0.0308	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.2692	37.4910	5359.5795	 0.1818	 0.0000	-0.9859	 1.9074	-260.4318	 3.5472	 0.0005	 0.0308
 1.2260	-0.4160	-258.0470	 3.4882	 0.0462	-0.0401	 1.5369	-3.9084	-0.0982	 6.3338	 0.1349	-0.6135	-0.0000	 0.0000	-250.0000	 3.6428	 0.0000	 0.0000	-1.2260	 0.4160	 8.0470	 0.1546	-0.0462	 0.0401	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.2708	37.4921	5359.4901	 0.1825	 0.0000	 1.2260	-0.4160	-258.0470	 3.4882	 0.0462	-0.0401
-0.7533	 1.6042	-256.5963	 3.5226	 0.0392	 0.0155	 1.5193	-3.8789	-0.0901	 6.3479	 0.1320	-0.6474	 0.0000	 0.0000	-250.0000	 3.6497	 0.0000	 0.0000	 0.7533	-1.6042	 6.5963	 0.1271	-0.0392	-0.0155	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.2723	37.4922	5359.4604	 0.1832	 0.0000	-0.7533	 1.6042	-256.5963	 3.5226	 0.0392	 0.0155
 0.8162	 0.0495	-259.0246	 3.5419	 0.0613	-0.0124	 1.5298	-3.8976	-0.0864	 6.3672	 0.1352	-0.6284	 0.0000	 0.0000	-250.0000	 3.6564	 0.0000	 0.0000	-0.8162	-0.0495	 9.0246	 0.1145	-0.0613	 0.0124	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.2719	37.4924	5359.5451	 0.1838	 0.0000	 0.8162	 0.0495	-259.0246	 3.5419	 0.0613	-0.0124
-0.2020	 0.8652	-259.8862	 3.5509	 0.0758	-0.0272	 1.5238	-3.9053	-0.0851	 6.3923	 0.1373	-0.6267	-0.0000	 0.0000	-250.0000	 3.6631	 0.0000	 0.0000	 0.2020	-0.8652	 9.8862	 0.1122	-0.0758	 0.0272	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.2718	37.4942	5359.4588	 0.1845	 0.0000	-0.2020	 0.8652	-259.8862	 3.5509	 0.0758	-0.0272
-0.2148	-0.1189	-254.8026	 3.5013	 0.0457	 0.0013	 1.5170	-3.9047	-0.0760	 6.3956	 0.1339	-0.6385	 0.0000	 0.0000	-250.0000	 3.6697	 0.0000	 0.0000	 0.2148	 0.1189	 4.8026	 0.1685	-0.0457	-0.0013	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.2724	37.4937	5359.4338	 0.1851	 0.0000	-0.2148	-0.1189	-254.8026	 3.5013	 0.0457	 0.0013
-0.4431	 1.0883	-258.4625	 3.5585	 0.0297	-0.0195	 1.5261	-3.9138	-0.0733	 6.4030	 0.1342	-0.6346	-0.0000	 0.0000	-250.0000	 3.6763	 0.0000	 0.0000	 0.4431	-1.0883	 8.4625	 0.1178	-0.0297	 0.0195	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.2738	37.4936	5359.4532	 0.1858	 0.0000	-0.4431	 1.0883	-258.4625	 3.5585	 0.0297	-0.0195
 0.2873	 0.4146	-255.6155	 3.5266	 0.0354	 0.0013	 1.5270	-3.9039	-0.0676	 6.4118	 0.1346	-0.6415	-0.0000	 0.0000	-250.0000	 3.6828	 0.0000	 0.0000	-0.2873	-0.4146	 5.6155	 0.1562	-0.0354	-0.0013	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.2742	37.4928	5359.6038	 0.1865	 0.0000	 0.2873	 0.4146	-255.6155	 3.5266	 0.0354	 0.0013
 0.0867	 1.2130	-258.1057	 3.5645	 0.0272	-0.0237	 1.5356	-3.9253	-0.0657	 6.4357	 0.1352	-0.6216	 0.0000	 0.0000	-250.0000	 3.6893	 0.0000	 0.0000	-0.0867	-1.2130	 8.1057	 0.1248	-0.0272	 0.0237	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.2741	37.4933	5359.8102	 0.1871	 0.0000	 0.0867	 1.2130	-258.1057	 3.5645	 0.0272	-0.0237
-0.1928	 0.4425	-256.3282	 3.5618	 0.0402	 0.0267	 1.5222	-3.9176	-0.0579	 6.4641	 0.1382	-0.6349	-0.0000	 0.0000	-250.0000	 3.6956	 0.0000	 0.0000	 0.1928	-0.4425	 6.3282	 0.1338	-0.0402	-0.0267	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.2730	37.4926	5359.8492	 0.1878	 0.0000	-0.1928	 0.4425	-256.3282	 3.5618	 0.0402	 0.0267
-0.4242	 0.8363	-258.7621	 3.5820	-0.0004	-0.0096	 1.5348	-3.9420	-0.0576	 6.4711	 0.1320	-0.6163	-0.0000	 0.0000	-250.0000	 3.7019	 0.0000	 0.0000	 0.4242	-0.8363	 8.7621	 0.1200	 0.0004	 0.0096	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.2736	37.4920	5359.9673	 0.1884	 0.0000	-0.4242	 0.8363	-258.7621	 3.5820	-0.0004	-0.0096
 0.0694	 0.7052	-257.7723	 3.5983	 0.0885	 0.0121	 1.5256	-3.9282	-0.0530	 6.4820	 0.1372	-0.6379	 0.0000	 0.0000	-250.0000	 3.7082	 0.0000	 0.0000	-0.0694	-0.7052	 7.7723	 0.1099	-0.0885	-0.0121	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.2736	37.4926	5359.9619	 0.1891	 0.0000	 0.0694	 0.7052	-257.7723	 3.5983	 0.0885	 0.0121
 0.2520	 0.7246	-259.1673	 3.6203	 0.0460	-0.0410	 1.5452	-3.9563	-0.0485	 6.4919	 0.1374	-0.6050	-0.0000	 0.0000	-250.0000	 3.7144	 0.0000	 0.0000	-0.2520	-0.7246	 9.1673	 0.0941	-0.0460	 0.0410	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.2734	37.4910	5359.9637	 0.1898	 0.0000	 0.2520	 0.7246	-259.1673	 3.6203	 0.0460	-0.0410
-0.9184	 1.0037	-258.0527	 3.6041	 0.0409	 0.0316	 1.5140	-3.9385	-0.0445	 6.5155	 0.1352	-0.6404	-0.0000	 0.0000	-250.0000	 3.7205	 0.0000	 0.0000	 0.9184	-1.0037	 8.0527	 0.1164	-0.0409	-0.0316	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.2730	37.4909	5359.9601	 0.1904	 0.0000	-0.9184	 1.0037	-258.0527	 3.6041	 0.0409	 0.0316
 0.2840	-0.1872	-256.6232	 3.5962	 0.0256	-0.0465	 1.5427	-3.9811	-0.0388	 6.5332	 0.1359	-0.6096	 0.0000	 0.0000	-250.0000	 3.7266	 0.0000	 0.0000	-0.2840	 0.1872	 6.6232	 0.1303	-0.0256	 0.0465	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.2731	37.4907	5359.9739	 0.1911	 0.0000	 0.2840	-0.1872	-256.6232	 3.5962	 0.0256	-0.0465
-0.6548	 1.6053	-258.9367	 3.6541	 0.0459	 0.0384	 1.5171	-3.9360	-0.0404	 6.5607	 0.1377	-0.6478	-0.0000	 0.0000	-250.0000	 3.7326	 0.0000	 0.0000	 0.6548	-1.6053	 8.9367	 0.0784	-0.0459	-0.0384	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.2724	37.4902	5359.9980	 0.1917	 0.0000	-0.6548	 1.6053	-258.9367	 3.6541	 0.0459	 0.0384
 0.9127	-0.5991	-253.0694	 3.5517	-0.0115	-0.0558	 1.5539	-3.9875	-0.0289	 6.5629	 0.1334	-0.5968	 0.0000	 0.0000	-250.0000	 3.7385	 0.0000	 0.0000	-0.9127	 0.5991	 3.0694	 0.1868	 0.0115	 0.0558	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.2711	37.4911	5360.1374	 0.1924	 0.0000	 0.9127	-0.5991	-253.0694	 3.5517	-0.0115	-0.0558
-0.8568	 1.8447	-259.5616	 3.6509	 0.1337	 0.0377	 1.5110	-3.9349	-0.0330	 6.5703	 0.1345	-0.6508	 0.0000	 0.0000	-250.0000	 3.7444	 0.0000	 0.0000	 0.8568	-1.8447	 9.5616	 0.0935	-0.1337	-0.0377	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.2711	37.4904	5360.2003	 0.1931	 0.0000	-0.8568	 1.8447	-259.5616	 3.6509	 0.1337	 0.0377
 0.4529	-0.6566	-254.0137	 3.5589	-0.0192	-0.0361	 1.5461	-3.9929	-0.0221	 6.6018	 0.1346	-0.5911	-0.0000	 0.0000	-250.0000	 3.7502	 0.0000	 0.0000	-0.4529	 0.6566	 4.0137	 0.1912	 0.0192	 0.0361	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.2707	37.4894	5360.0921	 0.1937	 0.0000	 0.4529	-0.6566	-254.0137	 3.5589	-0.0192	-0.0361
-0.5452	 1.6450	-260.2076	 3.7032	 0.0563	 0.0211	 1.5207	-3.9556	-0.0286	 6.6027	 0.1416	-0.6280	 0.0000	 0.0000	-250.0000	 3.7559	 0.0000	 0.0000	 0.5452	-1.6450	10.2076	 0.0527	-0.0563	-0.0211	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.2696	37.4901	5360.0416	 0.1944	 0.0000	-0.5452	 1.6450	-260.2076	 3.7032	 0.0563	 0.0211
 0.3269	-0.2833	-253.2591	 3.5825	-0.0077	-0.0222	 1.5427	-3.9894	-0.0135	 6.6074	 0.1367	-0.5991	 0.0000	 0.0000	-250.0000	 3.7616	 0.0000	 0.0000	-0.3269	 0.2833	 3.2591	 0.1791	 0.0077	 0.0222	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.2704	37.4897	5359.9757	 0.1950	 0.0000	 0.3269	-0.2833	-253.2591	 3.5825	-0.0077	-0.0222
-0.5849	 1.2974	-259.4326	 3.7095	 0.0536	 0.0176	 1.5297	-3.9730	-0.0187	 6.6279	 0.1414	-0.6250	-0.0000	 0.0000	-250.0000	 3.7672	 0.0000	 0.0000	 0.5849	-1.2974	 9.4326	 0.0577	-0.0536	-0.0176	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.2706	37.4902	5359.9639	 0.1957	 0.0000	-0.5849	 1.2974	-259.4326	 3.7095	 0.0536	 0.0176
 0.3853	-0.2831	-254.9343	 3.6459	 0.0178	-0.0103	 1.5401	-3.9976	-0.0047	 6.6611	 0.1369	-0.6097	 0.0000	 0.0000	-250.0000	 3.7727	 0.0000	 0.0000	-0.3853	 0.2831	 4.9343	 0.1268	-0.0178	 0.0103	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.2712	37.4906	5359.9980	 0.1964	 0.0000	 0.3853	-0.2831	-254.9343	 3.6459	 0.0178	-0.0103
-0.3917	 1.2738	-258.0558	 3.6898	 0.0410	-0.0101	 1.5320	-3.9863	-0.0090	 6.6678	 0.1365	-0.6271	-0.0000	 0.0000	-250.0000	 3.7782	 0.0000	 0.0000	 0.3917	-1.2738	 8.0558	 0.0884	-0.0410	 0.0101	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.2710	37.4902	5360.0659	 0.1970	 0.0000	-0.3917	 1.2738	-258.0558	 3.6898	 0.0410	-0.0101
 0.2912	 0.0825	-256.2815	 3.6578	 0.0278	 0.0006	 1.5385	-3.9972	-0.0060	 6.6749	 0.1394	-0.6200	-0.0000	 0.0000	-250.0000	 3.7836	 0.0000	 0.0000	-0.2912	-0.0825	 6.2815	 0.1258	-0.0278	-0.0006	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.2703	37.4904	5360.1915	 0.1977	 0.0000	 0.2912	 0.0825	-256.2815	 3.6578	 0.0278	 0.0006
 0.1567	 0.4694	-257.1335	 3.6798	 0.0769	-0.0307	 1.5426	-4.0105	-0.0034	 6.6828	 0.1409	-0.6149	 0.0000	 0.0000	-250.0000	 3.7890	 0.0000	 0.0000	-0.1567	-0.4694	 7.1335	 0.1092	-0.0769	 0.0307	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.2702	37.4915	5360.2579	 0.1983	 0.0000	 0.1567	 0.4694	-257.1335	 3.6798	 0.0769	-0.0307
-0.4012	 0.4844	-256.2997	 3.7169	 0.0586	 0.0100	 1.5252	-3.9997	 0.0018	 6.7055	 0.1403	-0.6322	-0.0000	 0.0000	-250.0000	 3.7943	 0.0000	 0.0000	 0.4012	-0.4844	 6.2997	 0.0773	-0.0586	-0.0100	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.2699	37.4921	5360.2824	 0.1990	 0.0000	-0.4012	 0.4844	-256.2997	 3.7169	 0.0586	 0.0100
 0.8109	 0.1362	-257.0161	 3.6771	 0.0957	-0.0569	 1.5484	-4.0251	 0.0039	 6.7180	 0.1395	-0.6009	-0.0000	 0.0000	-250.0000	 3.7995	 0.0000	 0.0000	-0.8109	-0.1362	 7.0161	 0.1223	-0.0957	 0.0569	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.2708	37.4936	5360.2100	 0.1997	 0.0000	 0.8109	 0.1362	-257.0161	 3.6771	 0.0957	-0.0569
-0.7324	 1.2567	-254.8414	 3.7082	 0.0141	 0.0386	 1.5307	-3.9868	 0.0075	 6.7274	 0.1374	-0.6452	 0.0000	 0.0000	-250.0000	 3.8046	 0.0000	 0.0000	 0.7324	-1.2567	 4.8414	 0.0964	-0.0141	-0.0386	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.2717	37.4934	5360.2356	 0.2003	 0.0000	-0.7324	 1.2567	-254.8414	 3.7082	 0.0141	 0.0386
 0.8390	-0.4783	-254.1491	 3.6411	 0.0398	-0.0689	 1.5498	-4.0366	 0.0100	 6.7572	 0.1387	-0.5984	-0.0000	 0.0000	-250.0000	 3.8097	 0.0000	 0.0000	-0.8390	 0.4783	 4.1491	 0.1686	-0.0398	 0.0689	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.2724	37.4929	5360.3199	 0.2010	 0.0000	 0.8390	-0.4783	-254.1491	 3.6411	 0.0398	-0.0689
-1.0754	 1.7698	-256.6805	 3.7048	 0.0412	 0.0591	 1.5173	-3.9900	 0.0133	 6.7554	 0.1396	-0.6513	 0.0000	 0.0000	-250.0000	 3.8147	 0.0000	 0.0000	 1.0754	-1.7698	 6.6805	 0.1099	-0.0412	-0.0591	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.2708	37.4924	5360.2291	 0.2016	 0.0000	-1.0754	 1.7698	-256.6805	 3.7048	 0.0412	 0.0591
 0.9181	-0.6821	-254.7320	 3.6667	 0.0142	-0.0773	 1.5558	-4.0473	 0.0166	 6.7617	 0.1403	-0.5897	 0.0000	 0.0000	-250.0000	 3.8197	 0.0000	 0.0000	-0.9181	 0.6821	 4.7320	 0.1530	-0.0142	 0.0773	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.2720	37.4921	5360.3096	 0.2023	 0.0000	 0.9181	-0.6821	-254.7320	 3.6667	 0.0142	-0.0773
-0.6075	 2.0383	-259.7272	 3.7863	 0.0757	 0.0274	 1.5266	-3.9972	 0.0193	 6.7752	 0.1387	-0.6351	-0.0000	 0.0000	-250.0000	 3.8246	 0.0000	 0.0000	 0.6075	-2.0383	 9.7272	 0.0383	-0.0757	-0.0274	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.2717	37.4912	5360.3664	 0.2030	 0.0000	-0.6075	 2.0383	-259.7272	 3.7863	 0.0757	 0.0274
 0.7832	-0.8802	-255.1931	 3.6963	 0.0595	-0.0713	 1.5502	-4.0587	 0.0303	 6.8026	 0.1368	-0.5947	 0.0000	 0.0000	-250.0000	 3.8294	 0.0000	 0.0000	-0.7832	 0.8802	 5.1931	 0.1332	-0.0595	 0.0713	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.2716	37.4902	5360.4108	 0.2036	 0.0000	 0.7832	-0.8802	-255.1931	 3.6963	 0.0595	-0.0713
