Fx	Fy	Fz	Mx	My	Mz	XMm	YMm	ZMm	Xdeg	Ydeg	Zdeg	XWf	YWf	ZWf	XaWf	YaWf	ZaWf	XEr	YEr	ZEr	XaEr	YaEr	ZaEr	FxCs	FyCs	FzCs	MxCs	MyCs	MzCs	FxCp	FyCp	FzCp	MxCp	MyCp	MzCp	SrTp	TbTp	HPrs	CntA	CntB	FxSm	FySm	FzSm	MxSm	MySm	MzSm
0.1366	-3.6274	-2.6952	0.0925	0.3486	-0.0324	0.5715	-1.4303	0.8402	1.4413	1.6637	0.0899	0.5561	-1.4206	0.8412	1.4258	1.5147	0.0786	-0.0155	0.0097	0.001	-0.0155	-0.149	-0.0113	0	0	0	0	0	0	0	0	0	0	0	0	36.3594	37.4433	5369.7563	0.8116	0	0.1366	-3.6274	-2.6952	0.0925	0.3486	-0.0324
-0.045	-3.5403	-3.0184	0.0776	0.3142	-0.0357	0.5701	-1.4241	0.841	1.4269	1.6645	0.0888	0.556	-1.4198	0.8399	1.4239	1.5139	0.0787	-0.014	0.0043	-0.0011	-0.0029	-0.1505	-0.0101	0	0	0	0	0	0	0	0	0	0	0	0	36.3588	37.4437	5369.695	0.812	0	-0.045	-3.5403	-3.0184	0.0776	0.3142	-0.0357
0.2619	-3.7812	-3.3832	0.0952	0.3906	-0.0482	0.5718	-1.4283	0.8426	1.4179	1.6635	0.0943	0.556	-1.419	0.8386	1.4221	1.5132	0.0788	-0.0157	0.0093	-0.004	0.0042	-0.1502	-0.0154	0	0	0	0	0	0	0	0	0	0	0	0	36.3601	37.4435	5369.7098	0.8124	0	0.2619	-3.7812	-3.3832	0.0952	0.3906	-0.0482
0.3316	-4.008	-4.5889	0.1069	0.4703	-0.0537	0.5766	-1.4284	0.8431	1.4241	1.665	0.0969	0.556	-1.4181	0.8374	1.4203	1.5125	0.079	-0.0206	0.0103	-0.0058	-0.0039	-0.1525	-0.018	0	0	0	0	0	0	0	0	0	0	0	0	36.3599	37.4441	5369.7196	0.8128	0	0.3316	-4.008	-4.5889	0.1069	0.4703	-0.0537
0.2066	-3.7309	-4.0946	0.1099	0.428	-0.0456	0.5717	-1.4221	0.8374	1.4228	1.6593	0.0986	0.556	-1.4173	0.8361	1.4185	1.5118	0.0791	-0.0157	0.0048	-0.0013	-0.0044	-0.1475	-0.0195	0	0	0	0	0	0	0	0	0	0	0	0	36.3584	37.4453	5369.6041	0.8132	0	0.2066	-3.7309	-4.0946	0.1099	0.428	-0.0456
-0.1512	-3.6313	-3.7502	0.0928	0.3185	-0.0285	0.5695	-1.4267	0.8367	1.4161	1.6639	0.1043	0.556	-1.4165	0.8348	1.4166	1.5111	0.0792	-0.0135	0.0102	-0.0018	0.0005	-0.1529	-0.025	0	0	0	0	0	0	0	0	0	0	0	0	36.3581	37.4456	5369.5005	0.8136	0	-0.1512	-3.6313	-3.7502	0.0928	0.3185	-0.0285
0.0501	-3.715	-4.3501	0.1059	0.3956	-0.0393	0.5756	-1.4289	0.8353	1.4065	1.6646	0.0996	0.556	-1.4157	0.8335	1.4148	1.5103	0.0793	-0.0196	0.0132	-0.0017	0.0083	-0.1543	-0.0202	0	0	0	0	0	0	0	0	0	0	0	0	36.3582	37.4455	5369.6111	0.814	0	0.0501	-3.715	-4.3501	0.1059	0.3956	-0.0393
-0.1352	-3.5831	-4.4018	0.1134	0.375	-0.0369	0.5705	-1.4224	0.8336	1.4219	1.659	0.098	0.556	-1.4149	0.8323	1.413	1.5096	0.0795	-0.0146	0.0075	-0.0013	-0.009	-0.1494	-0.0185	0	0	0	0	0	0	0	0	0	0	0	0	36.3584	37.4453	5369.6084	0.8144	0	-0.1352	-3.5831	-4.4018	0.1134	0.375	-0.0369
-0.0231	-3.5921	-4.2697	0.1247	0.3711	-0.0387	0.5677	-1.4193	0.8333	1.4258	1.6598	0.0907	0.5559	-1.414	0.831	1.4111	1.5088	0.0796	-0.0118	0.0052	-0.0023	-0.0147	-0.151	-0.0111	0	0	0	0	0	0	0	0	0	0	0	0	36.3595	37.4465	5369.7029	0.8148	0	-0.0231	-3.5921	-4.2697	0.1247	0.3711	-0.0387
0.2105	-3.6075	-4.5965	0.0997	0.4319	-0.0395	0.5747	-1.4179	0.831	1.4182	1.6625	0.0922	0.5559	-1.4132	0.8297	1.4093	1.5081	0.0797	-0.0187	0.0047	-0.0013	-0.0089	-0.1544	-0.0125	0	0	0	0	0	0	0	0	0	0	0	0	36.3597	37.446	5369.5819	0.8152	0	0.2105	-3.6075	-4.5965	0.0997	0.4319	-0.0395
0.1132	-3.4886	-3.2733	0.0716	0.3643	-0.0463	0.5773	-1.419	0.8312	1.4151	1.6576	0.098	0.5559	-1.4124	0.8284	1.4074	1.5073	0.0798	-0.0214	0.0066	-0.0028	-0.0077	-0.1503	-0.0182	0	0	0	0	0	0	0	0	0	0	0	0	36.3591	37.445	5369.571	0.8156	0	0.1132	-3.4886	-3.2733	0.0716	0.3643	-0.0463
-0.0759	-3.7047	-3.9364	0.1012	0.3731	-0.0343	0.5805	-1.4181	0.8304	1.4243	1.6574	0.1044	0.5559	-1.4116	0.8271	1.4056	1.5065	0.0799	-0.0247	0.0066	-0.0033	-0.0187	-0.1509	-0.0245	0	0	0	0	0	0	0	0	0	0	0	0	36.3579	37.4444	5369.5271	0.816	0	-0.0759	-3.7047	-3.9364	0.1012	0.3731	-0.0343
0.0551	-3.7287	-4.1052	0.0867	0.4129	-0.0381	0.5775	-1.4146	0.8283	1.4208	1.6582	0.1007	0.5558	-1.4108	0.8258	1.4037	1.5057	0.08	-0.0216	0.0038	-0.0024	-0.017	-0.1525	-0.0207	0	0	0	0	0	0	0	0	0	0	0	0	36.3582	37.4447	5369.3782	0.8164	0	0.0551	-3.7287	-4.1052	0.0867	0.4129	-0.0381
-0.0493	-3.6091	-3.6242	0.0769	0.3779	-0.0349	0.5755	-1.4185	0.8253	1.4081	1.6615	0.1036	0.5558	-1.4099	0.8245	1.4019	1.5049	0.0802	-0.0197	0.0086	-0.0008	-0.0062	-0.1566	-0.0234	0	0	0	0	0	0	0	0	0	0	0	0	36.3597	37.4455	5369.3778	0.8168	0	-0.0493	-3.6091	-3.6242	0.0769	0.3779	-0.0349
-0.0121	-3.5616	-3.6161	0.0821	0.3981	-0.0404	0.5766	-1.4195	0.8274	1.3903	1.6568	0.1027	0.5558	-1.4091	0.8232	1.4	1.5041	0.0803	-0.0208	0.0104	-0.0042	0.0097	-0.1527	-0.0225	0	0	0	0	0	0	0	0	0	0	0	0	36.3599	37.4447	5369.4815	0.8172	0	-0.0121	-3.5616	-3.6161	0.0821	0.3981	-0.0404
-0.2695	-3.6018	-4.3696	0.0976	0.3719	-0.0308	0.5726	-1.411	0.8284	1.3971	1.6573	0.0939	0.5558	-1.4083	0.8219	1.3982	1.5033	0.0804	-0.0168	0.0027	-0.0065	0.0011	-0.154	-0.0135	0	0	0	0	0	0	0	0	0	0	0	0	36.3606	37.444	5369.6045	0.8176	0	-0.2695	-3.6018	-4.3696	0.0976	0.3719	-0.0308
-0.2867	-3.652	-5.2935	0.1048	0.4207	-0.0394	0.5727	-1.4169	0.8248	1.3908	1.6589	0.0943	0.5557	-1.4075	0.8206	1.3963	1.5024	0.0805	-0.0169	0.0095	-0.0042	0.0055	-0.1565	-0.0138	0	0	0	0	0	0	0	0	0	0	0	0	36.3607	37.4437	5369.6143	0.818	0	-0.2867	-3.652	-5.2935	0.1048	0.4207	-0.0394
-0.2534	-3.5901	-4.5485	0.0839	0.3847	-0.035	0.5702	-1.4159	0.8211	1.393	1.6547	0.0956	0.5557	-1.4066	0.8193	1.3945	1.5016	0.0806	-0.0145	0.0093	-0.0018	0.0015	-0.1531	-0.015	0	0	0	0	0	0	0	0	0	0	0	0	36.3597	37.4441	5369.5769	0.8184	0	-0.2534	-3.5901	-4.5485	0.0839	0.3847	-0.035
-0.3816	-3.6586	-4.7702	0.1247	0.389	-0.028	0.5698	-1.4184	0.8226	1.4043	1.6578	0.0976	0.5557	-1.4058	0.818	1.3926	1.5007	0.0807	-0.0141	0.0126	-0.0046	-0.0117	-0.1571	-0.0169	0	0	0	0	0	0	0	0	0	0	0	0	36.3598	37.4432	5369.54	0.8188	0	-0.3816	-3.6586	-4.7702	0.1247	0.389	-0.028
-0.2503	-3.7157	-5.5716	0.1266	0.43	-0.0346	0.5704	-1.4121	0.8202	1.3968	1.6565	0.1045	0.5556	-1.405	0.8166	1.3908	1.4999	0.0808	-0.0148	0.0071	-0.0035	-0.006	-0.1566	-0.0237	0	0	0	0	0	0	0	0	0	0	0	0	36.3593	37.4426	5369.4532	0.8192	0	-0.2503	-3.7157	-5.5716	0.1266	0.43	-0.0346
-0.2706	-3.6365	-4.4476	0.1107	0.3802	-0.0285	0.5707	-1.4124	0.8209	1.4026	1.6563	0.1043	0.5556	-1.4042	0.8153	1.3889	1.499	0.0809	-0.0151	0.0083	-0.0056	-0.0137	-0.1573	-0.0234	0	0	0	0	0	0	0	0	0	0	0	0	36.3588	37.4445	5369.4689	0.8196	0	-0.2706	-3.6365	-4.4476	0.1107	0.3802	-0.0285
0.0629	-3.7799	-4.8016	0.1292	0.442	-0.0316	0.577	-1.416	0.8176	1.4004	1.656	0.1037	0.5555	-1.4033	0.814	1.387	1.4981	0.081	-0.0215	0.0127	-0.0036	-0.0134	-0.1579	-0.0227	0	0	0	0	0	0	0	0	0	0	0	0	36.3599	37.4445	5369.5396	0.82	0	0.0629	-3.7799	-4.8016	0.1292	0.442	-0.0316
-0.1835	-3.5906	-4.2564	0.1144	0.3773	-0.0224	0.5752	-1.4093	0.8184	1.3981	1.6514	0.1064	0.5555	-1.4025	0.8127	1.3852	1.4972	0.0811	-0.0197	0.0068	-0.0057	-0.013	-0.1541	-0.0254	0	0	0	0	0	0	0	0	0	0	0	0	36.3602	37.4447	5369.5919	0.8204	0	-0.1835	-3.5906	-4.2564	0.1144	0.3773	-0.0224
-0.3233	-3.6765	-5.2668	0.1015	0.4164	-0.0355	0.5738	-1.404	0.8123	1.3906	1.6526	0.1024	0.5555	-1.4017	0.8113	1.3833	1.4963	0.0811	-0.0183	0.0023	-0.001	-0.0073	-0.1563	-0.0213	0	0	0	0	0	0	0	0	0	0	0	0	36.359	37.4446	5369.6231	0.8208	0	-0.3233	-3.6765	-5.2668	0.1015	0.4164	-0.0355
-0.3404	-3.615	-5.8526	0.092	0.4341	-0.0459	0.571	-1.405	0.8096	1.3764	1.6499	0.0963	0.5554	-1.4008	0.81	1.3814	1.4954	0.0812	-0.0155	0.0042	0.0003	0.005	-0.1545	-0.0151	0	0	0	0	0	0	0	0	0	0	0	0	36.3599	37.4437	5369.7709	0.8212	0	-0.3404	-3.615	-5.8526	0.092	0.4341	-0.0459
-0.273	-3.8379	-4.8374	0.1212	0.3976	-0.0359	0.5733	-1.4072	0.8104	1.3761	1.6513	0.1011	0.5554	-1.4	0.8086	1.3795	1.4945	0.0813	-0.018	0.0072	-0.0018	0.0035	-0.1568	-0.0197	0	0	0	0	0	0	0	0	0	0	0	0	36.3598	37.4436	5369.6936	0.8216	0	-0.273	-3.8379	-4.8374	0.1212	0.3976	-0.0359
